Title,Postcode,Size,Price,URL
PROVISIONSFREI - Modernes wohnen am Donauufer!,1200,42 m²,€ 255.800,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/provisionsfrei-modernes-wohnen-am-donauufer-1545973740/
PROVISIONSFREI - Modernes wohnen am Donauufer!,1200,39 m²,€ 233.400,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/provisionsfrei-modernes-wohnen-am-donauufer-794430532/
PROVISIONSFREI - Ten-Living - Ein Zuhause mit Vielfalt,1100,50 m²,€ 340.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/provisionsfrei-ten-living-ein-zuhause-mit-vielfalt-803505731/
PROVISIONSFREI - Ten-Living - Ein Zuhause mit Vielfalt,1100,50 m²,€ 340.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/provisionsfrei-ten-living-ein-zuhause-mit-vielfalt-1528736332/
PROVISIONSFREI - Ten-Living - Ein Zuhause mit Vielfalt,1100,66 m²,€ 430.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/provisionsfrei-ten-living-ein-zuhause-mit-vielfalt-918565086/
PROVISIONSFREI - Ten-Living - Ein Zuhause mit Vielfalt,1100,37 m²,€ 251.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/provisionsfrei-ten-living-ein-zuhause-mit-vielfalt-1191411335/
PROVISIONSFREI - Ten-Living - Ein Zuhause mit Vielfalt,1100,56 m²,€ 397.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/provisionsfrei-ten-living-ein-zuhause-mit-vielfalt-1424238388/
PROVISIONSFREI - Ten-Living - Ein Zuhause mit Vielfalt,1100,37 m²,€ 222.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/provisionsfrei-ten-living-ein-zuhause-mit-vielfalt-1707656626/
"""Erfrischend neu, beeindruckend stilvoll - Renovierte 2-Zimmer-Wohnung""",1130,58 m²,€ 248.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1130-hietzing/-erfrischend-neu-beeindruckend-stilvoll-renovierte-2-zimmer-wohnung-1862783911/
"""Wohnung in U6 Nähe!""",1060,52 m²,€ 279.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1060-mariahilf/-wohnung-in-u6-naehe-784278050/
Ruhige Innenhofwohnung,1020,58 m²,€ 239.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1020-leopoldstadt/ruhige-innenhofwohnung-1653706327/
3-Zimmer + Lift! Top Anbindung!,1100,65 m²,€ 249.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/3-zimmer-lift-top-anbindung-1786116372/
"++ Jugendstil-Juwel im Wiener Altbau mit Kaminanschluss + Unter Sankt Veit U-BAHN + 4-Zimmer 125m² + VERANDA 5,33m² ++",1140,125m²,€ 649.900,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1140-penzing/-jugendstil-juwel-im-wiener-altbau-mit-kaminanschluss-unter-sankt-veit-u-bahn-4-zimmer-125m-veranda-5-33m-1174011043/
++ Zentrale Lage + Neubau + 2 Zimmer-Wohnung (3tes möglich) + Nur EUR3300 pro m² ++,1100,57 m²,€ 189.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/-zentrale-lage-neubau-2-zimmer-wohnung-3tes-moeglich-nur-eur3300-pro-m-1989713283/
"Gartenwohnung mit thermischer Bauteilaktivierung, Parkpl. optional // Garden-apartment with thermal component activation, Parking optional //",1210,56 m²,€ 450.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/gartenwohnung-mit-thermischer-bauteilaktivierung-parkpl-optional-garden-apartment-with-thermal-component-activation-parking-optional-754049664/
Hochwertige 3-Zimmer-Wohnung mit Balkon neben Millennium City | fast 4 % Rendite möglich!,1200,82 m²,€ 469.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/hochwertige-3-zimmer-wohnung-mit-balkon-neben-millennium-city-fast-4-rendite-moeglich-2017564330/
ERSTBEZUG NACH SANIERUNG - LUXURIÖSE DACHGESCHOSSWOHNUNG BEIM ROCHUSMARKT,1030,182 m²,€ 1.290.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/erstbezug-nach-sanierung-luxurioese-dachgeschosswohnung-beim-rochusmarkt-744955314/
SANIERTE FASSADE & ALLGEMEINFLÄCHEN - STILALTBAU - 2 BALKONE - 122m2 WOHNFLÄCHE - EIGENGARTEN,1190,122 m²,€ 790.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1190-doebling/sanierte-fassade-allgemeinflaechen-stilaltbau-2-balkone-122m2-wohnflaeche-eigengarten-744955274/
SANIERTE FASSADE & ALLGEMEINFLÄCHEN - STILALTBAU - 118 m² WNFL - BALKON - EIGENGARTEN,1190,118 m²,€ 849.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1190-doebling/sanierte-fassade-allgemeinflaechen-stilaltbau-118-m-wnfl-balkon-eigengarten-744955363/
Eigentumswohnung | Stadt. Land. Fluss. | 3 - Zimmer Wohntraum - Top 3/5,1220,77 m²,€ 541.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/eigentumswohnung-stadt-land-fluss-3-zimmer-wohntraum-top-3-5-1518459741/
Vorsorgewohnung | Stadt. Land. Fluss. | 3 - Zimmer Anlagewohnung - Top 4/9,1220,63 m²,€ 394.900,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/vorsorgewohnung-stadt-land-fluss-3-zimmer-anlagewohnung-top-4-9-1478757472/
Ihr Investment in die Zukunft: 3-Zimmer-Vorsorgewohnung mit top Ausstattung!,1140,66 m²,€ 410.800,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1140-penzing/ihr-investment-in-die-zukunft-3-zimmer-vorsorgewohnung-mit-top-ausstattung-998239474/
Vorsorgewohnung | Stadt. Land. Fluss. | 3 - Zimmer Anlagewohnung - Top 3/3,1220,64 m²,€ 395.200,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/vorsorgewohnung-stadt-land-fluss-3-zimmer-anlagewohnung-top-3-3-1747686582/
Charmante Altbau-Wohnung in begehrter Lage des 19.Bezirks (Hohe Warte) - sofort beziehbar! - JETZT ZUSCHLAGEN,1190,51 m²,"€ 285.000,58",https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1190-doebling/charmante-altbau-wohnung-in-begehrter-lage-des-19-bezirks-hohe-warte-sofort-beziehbar-jetzt-zuschlagen-901969158/
Eigentumswohnung | Stadt. Land. Fluss. | 3 - Zimmer Wohntraum - Top 4/4,1220,63 m²,€ 449.600,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/eigentumswohnung-stadt-land-fluss-3-zimmer-wohntraum-top-4-4-1662621864/
Vorsorgewohnung | Stadt. Land. Fluss. | 1 - Zimmer Anlagewohnung - Top 4/1,1220,41 m²,€ 265.600,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/vorsorgewohnung-stadt-land-fluss-1-zimmer-anlagewohnung-top-4-1-1246230451/
Eigentumswohnung | Stadt. Land. Fluss. | 2 - Zimmer Wohntraum - Top 3/20,1220,47 m²,€ 318.500,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/eigentumswohnung-stadt-land-fluss-2-zimmer-wohntraum-top-3-20-1297433549/
Eigentumswohnung | Stadt. Land. Fluss. | 2 - Zimmer Wohntraum - Top 3/13,1220,48 m²,€ 338.900,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/eigentumswohnung-stadt-land-fluss-2-zimmer-wohntraum-top-3-13-1153548871/
Eigentumswohnung | Stadt. Land. Fluss. | 3 - Zimmer Wohntraum - Top 4/15,1220,67 m²,€ 449.700,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/eigentumswohnung-stadt-land-fluss-3-zimmer-wohntraum-top-4-15-1664556356/
Eigentumswohnung | Stadt. Land. Fluss. | 2 - Zimmer Wohntraum - Top 4/20,1220,48 m²,€ 362.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/eigentumswohnung-stadt-land-fluss-2-zimmer-wohntraum-top-4-20-1407021240/
Vorsorgewohnung | Stadt. Land. Fluss. | 4 - Zimmer Anlagewohnung - Top 3/22,1220,118 m²,€ 746.500,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/vorsorgewohnung-stadt-land-fluss-4-zimmer-anlagewohnung-top-3-22-916916028/
Vorsorgewohnung | Stadt. Land. Fluss. | 2 - Zimmer Anlagewohnung - Top 4/18,1220,57 m²,€ 345.500,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/vorsorgewohnung-stadt-land-fluss-2-zimmer-anlagewohnung-top-4-18-1352868824/
Vorsorgewohnung | Stadt. Land. Fluss. | 2 - Zimmer Anlagewohnung - Top 3/15,1220,50 m²,€ 302.100,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/vorsorgewohnung-stadt-land-fluss-2-zimmer-anlagewohnung-top-3-15-1533770320/
DIREKT BEI DER U1 - MÖBLIERTES 2-ZIMMER APARTMENT - SOFORT VERFÜGBAR - LIFT - CITY - JETZT ANFRAGEN,1020,48 m²,"€ 349.900,75",https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1020-leopoldstadt/direkt-bei-der-u1-moebliertes-2-zimmer-apartment-sofort-verfuegbar-lift-city-jetzt-anfragen-1319094072/
Einlagerungsräume zum Kaufen! Ab sofort nutzbar oder vermietbar! Lager Aktion! Paket mit 5% Preisnachlass kaufen! - JETZT ZUSCHLAGEN,1200,39 m²,"€ 20.000,18",https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/einlagerungsraeume-zum-kaufen-ab-sofort-nutzbar-oder-vermietbar-lager-aktion-paket-mit-5-preisnachlass-kaufen-jetzt-zuschlagen-1481361433/
Erstbezug nach Sanierung in Nussdorf - Familientraum in Döblinger Bestlage mit riesiger Terrasse (+Hobbyraum und Kamin)! - JETZT ZUSCHLAGEN,1190,95 m²,"€ 798.000,23",https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1190-doebling/erstbezug-nach-sanierung-in-nussdorf-familientraum-in-doeblinger-bestlage-mit-riesiger-terrasse-hobbyraum-und-kamin-jetzt-zuschlagen-1338383073/
Elegantes Wohnen im sanierten Altbau - Charmante Details für ihr Wohlbefinden - Nahe U3 Hütteldorfer Straße,1140,62 m²,€ 278.415,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1140-penzing/elegantes-wohnen-im-sanierten-altbau-charmante-details-fuer-ihr-wohlbefinden-nahe-u3-huetteldorfer-strasse-2056942886/
Elegantes Wohnen auf 3 Zimmer im sanierten Altbau - Charmante Details für ihr Wohlbefinden - Nahe U3 Hütteldorfer Straße,1140,75 m²,€ 336.600,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1140-penzing/elegantes-wohnen-auf-3-zimmer-im-sanierten-altbau-charmante-details-fuer-ihr-wohlbefinden-nahe-u3-huetteldorfer-strasse-1285620310/
Neuer Preis! BESTLAGE in 1180 Wien! Frisch renovierte Altbauwohnung! Traumhaftes Altbauhaus + Ruhige Seitengasse + Super beliebtes Grätzl! Viel Grün + Viel Charme! Jetzt zugreifen!,1180,64 m²,€ 449.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1180-waehring/neuer-preis-bestlage-in-1180-wien-frisch-renovierte-altbauwohnung-traumhaftes-altbauhaus-ruhige-seitengasse-super-beliebtes-graetzl-viel-gruen-viel-charme-jetzt-zugreifen-1154177705/
Sanierungsbedürftige Wohnung mit Balkon in ruhiger Wohngegend,1160,45 m²,€ 214.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1160-ottakring/sanierungsbeduerftige-wohnung-mit-balkon-in-ruhiger-wohngegend-1920646981/
Sanierungsbedürftige Wohnung mit Balkon in ruhiger Wohngegend,1160,42 m²,€ 199.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1160-ottakring/sanierungsbeduerftige-wohnung-mit-balkon-in-ruhiger-wohngegend-1743533429/
Altbaujuwel mit Poolnutzung - Eleganz trifft Luxus,1190,134 m²,"€ 1.915.452,68",https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1190-doebling/altbaujuwel-mit-poolnutzung-eleganz-trifft-luxus-1067651414/
Komplett eingerichtetes 1-Zimmer Apartment | Erstbezug nach Komplettsanierung,1170,30 m²,€ 199.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1170-hernals/komplett-eingerichtetes-1-zimmer-apartment-erstbezug-nach-komplettsanierung-796954425/
Sanierungsbedürftige Wohnung mit Balkon in ruhiger Wohngegend,1160,42 m²,€ 199.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1160-ottakring/sanierungsbeduerftige-wohnung-mit-balkon-in-ruhiger-wohngegend-1743533429/
Altbaujuwel mit Poolnutzung - Eleganz trifft Luxus,1190,134 m²,"€ 1.915.452,68",https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1190-doebling/altbaujuwel-mit-poolnutzung-eleganz-trifft-luxus-1067651414/
Komplett eingerichtetes 1-Zimmer Apartment | Erstbezug nach Komplettsanierung,1170,30 m²,€ 199.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1170-hernals/komplett-eingerichtetes-1-zimmer-apartment-erstbezug-nach-komplettsanierung-796954425/
Kompakte Altbauwohnung - perfekt für Singles oder Paare,1150,60 m²,€ 349.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1150-rudolfsheim-fuenfhaus/kompakte-altbauwohnung-perfekt-fuer-singles-oder-paare-1193447868/
Die Gelegenheit! Toll aufgeteilte Neubauwohnung + 2 hofseitige Schlafzimmer + Südseitige Loggia + Ideale Infrastruktur + Ruhelage + Parkplatz möglich! Jetzt zugreifen!,1030,100 m²,€ 479.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/die-gelegenheit-toll-aufgeteilte-neubauwohnung-2-hofseitige-schlafzimmer-suedseitige-loggia-ideale-infrastruktur-ruhelage-parkplatz-moeglich-jetzt-zugreifen-1193643428/
#SQ - PROVISIONSFREI! ANLEGER AUFGEPASST! - UNBEFRISTET VERMIETETE ALTBAUWOHNUNG IN SIMMERINGER TOPLAGE,1110,47 m²,€ 165.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1110-simmering/-sq-provisionsfrei-anleger-aufgepasst-unbefristet-vermietete-altbauwohnung-in-simmeringer-toplage-1903836853/
Sanierungsbedürftige 80m2 4-Zimmer Wohnung | 1. Stock,1170,79 m²,€ 249.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1170-hernals/sanierungsbeduerftige-80m2-4-zimmer-wohnung-1-stock-1397564944/
Traumwohnung im Herzen von Hetzendorf!! 3-Zimmer Neubauwohnung ++ Sehr gute Lage ++ Perfekter Grundriss ++ 1. Stock ++ Ruhig und Hell ++,1120,62 m²,€ 265.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1120-meidling/traumwohnung-im-herzen-von-hetzendorf-3-zimmer-neubauwohnung-sehr-gute-lage-perfekter-grundriss-1-stock-ruhig-und-hell-974830814/
#SQ - PROVISIONSFREI! ANLEGER AUFGEPASST! - UNBEFRISTET VERMIETETE ALTBAUWOHNUNG IN SIMMERINGER TOPLAGE,1110,63 m²,€ 219.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1110-simmering/-sq-provisionsfrei-anleger-aufgepasst-unbefristet-vermietete-altbauwohnung-in-simmeringer-toplage-1329792839/
HERBSTAKTION! Hausfeeling - Familien-Hit! Townhouse mit Garten + Erdwärme + Absolute Ruhelage + Tiefgarage + Ideale Süd Ausrichtung! Nachhaltig und zukunftssicher investiert!,1230,84 m²,€ 480.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1230-liesing/herbstaktion-hausfeeling-familien-hit-townhouse-mit-garten-erdwaerme-absolute-ruhelage-tiefgarage-ideale-sued-ausrichtung-nachhaltig-und-zukunftssicher-investiert-815533550/
Traumhafte Dachgeschoss-Maisonette mit Schwimmbad und Terrasse mit exklusivem Poolblick + Garagenplatz + Neubau-Anlage mit eigenem Pool und Spielplatz,1110,123 m²,€ 599.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1110-simmering/traumhafte-dachgeschoss-maisonette-mit-schwimmbad-und-terrasse-mit-exklusivem-poolblick-garagenplatz-neubau-anlage-mit-eigenem-pool-und-spielplatz-1746728556/
PROVISIONSFREI! EINFACH PERFEKT! WOHNEN IM JONAS AM FELD,1220,67 m²,€ 342.367,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/provisionsfrei-einfach-perfekt-wohnen-im-jonas-am-feld-1400972737/
PROVISIONSFREI! EINFACH PERFEKT! WOHNEN IM JONAS AM FELD,1220,60 m²,€ 322.803,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/provisionsfrei-einfach-perfekt-wohnen-im-jonas-am-feld-1156673082/
PROVISIONSFREI! EINFACH PERFEKT! WOHNEN IM JONAS AM FELD,1220,62 m²,€ 313.021,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/provisionsfrei-einfach-perfekt-wohnen-im-jonas-am-feld-1976489376/
PROVISIONSFREI! EINFACH PERFEKT! WOHNEN IM JONAS AM FELD,1220,70 m²,€ 415.732,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/provisionsfrei-einfach-perfekt-wohnen-im-jonas-am-feld-1943461760/
PROVISIONSFREI! EINFACH PERFEKT! WOHNEN IM JONAS AM FELD,1220,75 m²,€ 361.931,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/provisionsfrei-einfach-perfekt-wohnen-im-jonas-am-feld-1055865574/
PROVISIONSFREI! EINFACH PERFEKT! WOHNEN IM JONAS AM FELD,1220,75 m²,€ 361.931,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/provisionsfrei-einfach-perfekt-wohnen-im-jonas-am-feld-959894139/
PROVISIONSFREI! EINFACH PERFEKT! WOHNEN IM JONAS AM FELD,1220,95 m²,€ 479.314,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/provisionsfrei-einfach-perfekt-wohnen-im-jonas-am-feld-1573650082/
PROVISIONSFREI! EINFACH PERFEKT! WOHNEN IM JONAS AM FELD,1220,64 m²,€ 332.585,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/provisionsfrei-einfach-perfekt-wohnen-im-jonas-am-feld-1449786987/
HERBSTAKTION! MUST HAVE! WOW - Cooles Townhouse mit Garten! Familien-Hit + Erdwärme + Absolute Ruhelage + Tiefgarage + Ideale Süd Ausrichtung! Nachhaltig und zukunftssicher investiert!,1230,84 m²,€ 481.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1230-liesing/herbstaktion-must-have-wow-cooles-townhouse-mit-garten-familien-hit-erdwaerme-absolute-ruhelage-tiefgarage-ideale-sued-ausrichtung-nachhaltig-und-zukunftssicher-investiert-1083020043/
#SQ - PROVISIONSFREI! ANLEGER AUFGEPASST! - UNBEFRISTET VERMIETETE ALTBAUWOHNUNG IN SIMMERINGER TOPLAGE,1110,70 m²,€ 278.920,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1110-simmering/-sq-provisionsfrei-anleger-aufgepasst-unbefristet-vermietete-altbauwohnung-in-simmeringer-toplage-2028253576/
Großzügige Wohnung mit Balkon und perfekter Infrastruktur,1110,67 m²,€ 280.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1110-simmering/grosszuegige-wohnung-mit-balkon-und-perfekter-infrastruktur-952874777/
Helle 3-Zimmer Wohnung mit perfekter Infrastruktur,1140,74 m²,€ 249.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1140-penzing/helle-3-zimmer-wohnung-mit-perfekter-infrastruktur-1695420686/
Perfekte Lage! Schöne 3-Zimmerwohnung mit Loggia Nähe Rennweg,1030,69 m²,€ 439.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/perfekte-lage-schoene-3-zimmerwohnung-mit-loggia-naehe-rennweg-1821200532/
NEU! Parkside Green Residences | 2-Zimmer Wohnung mit Balkon | Wohnen am Park,1180,56 m²,€ 479.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1180-waehring/neu-parkside-green-residences-2-zimmer-wohnung-mit-balkon-wohnen-am-park-1608839647/
NEU! Parkside Green Residences | 3-Zimmer Wohnung mit Loggia | Wohnen am Park,1180,66 m²,€ 525.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1180-waehring/neu-parkside-green-residences-3-zimmer-wohnung-mit-loggia-wohnen-am-park-936610998/
NEU! Parkside Green Residences | 2-Zimmer Wohnung mit Balkon zum Innenhof | Wohnen am Park,1180,58 m²,€ 509.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1180-waehring/neu-parkside-green-residences-2-zimmer-wohnung-mit-balkon-zum-innenhof-wohnen-am-park-1981594293/
NEU! Parkside Green Residences | 2-Zimmer Wohnung mit Loggia und direktem Blick in den Park,1180,53 m²,€ 469.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1180-waehring/neu-parkside-green-residences-2-zimmer-wohnung-mit-loggia-und-direktem-blick-in-den-park-1699489815/
RENOVIERTER ERSTBEZUG,1050,60 m²,€ 299.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/renovierter-erstbezug-1365008705/
NEU! Parkside Green Residences | Klimatisierte 5-Zimmer Wohnung im Dachgeschoß| Wohnen am Park,1180,145 m²,€ 1.399.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1180-waehring/neu-parkside-green-residences-klimatisierte-5-zimmer-wohnung-im-dachgeschoss-wohnen-am-park-1297169349/
TOP RENOVIERT IN GRÜNLAGE BEI SCHÖNBRUNN,1120,35 m²,€ 215.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1120-meidling/top-renoviert-in-gruenlage-bei-schoenbrunn-1853815991/
